"SHORT_CODE","START_DATE","EVENT_TYPE","CALL_TYPE","SUBSCRIBER_TYPE","KEYWORD","NB_TAXATION","AMOUNT"
"2168000",25/05/2026,"74","VAS","HYB","exs2",1,35
"2168000",26/05/2026,"74","VAS","PREPAID","lig1",4590,2295
"21685198",26/05/2026,"75","VAS","PREPAID","_N",3299,16495
"2168000",26/05/2026,"74","VAS","PREPAID","raf",14748,7374
"21685875",26/05/2026,"75","VAS","PREPAID","_N",4538,36304
"21685001",26/05/2026,"75","VAS","PREPAID","_N",934,2335
"21685051",26/05/2026,"75","VAS","PREPAID","_N",1908,1908
"2168590601",26/05/2026,"75","VAS","PREPAID","_N",11062,5531
"216855201",26/05/2026,"75","VAS","HYB","_N",1684,842
"2168000",26/05/2026,"74","VAS","HYB","gm",211,844
"21685098",26/05/2026,"75","VAS","HYB","_N",1031,46395
"2168000",26/05/2026,"74","VAS","HYB","raf",723,3615
"2168000",26/05/2026,"74","VAS","HYB","elj1",138,552
"21685008",26/05/2026,"75","VAS","PREPAID","_N",674,1685
"216855194",26/05/2026,"75","VAS","PREPAID","_N",209,15675
"2168000",26/05/2026,"74","VAS","PREPAID","fof1",944,6608
"21685857",26/05/2026,"75","VAS","HYB","_N",130,91
"2168000",26/05/2026,"74","VAS","HYB","ra1",332,166
"21685051",26/05/2026,"75","VAS","HYB","_N",79,79
"2168000",26/05/2026,"74","VAS","PREPAID","nj3",5,10
"2168000",25/05/2026,"74","VAS","PREPAID","sw2",1,6
"2168000",25/05/2026,"74","VAS","PREPAID","mo2",1,35
"216855195",26/05/2026,"75","VAS","PREPAID","_N",3,75
"21685353",26/05/2026,"74","VAS","PREPAID","_N",7,105
"2168000",26/05/2026,"74","VAS","PREPAID","sh2",10,1499
"2168000",26/05/2026,"74","VAS","PREPAID","exs2",2,7
"2168000",26/05/2026,"74","VAS","HYB","taw2",2,7
"2168000",26/05/2026,"74","VAS","PREPAID","exs3",1,135
"2168000",26/05/2026,"74","VAS","PREPAID","viu3",1,8
"2168000",27/05/2026,"74","VAS","PREPAID","qe3",4809,264495
"2168000",27/05/2026,"74","VAS","PREPAID","rtt1",16429,739305
"2168000",27/05/2026,"74","VAS","PREPAID","ajw1",5463,32778
"2168000",27/05/2026,"74","VAS","PREPAID","es1",8772,4386
"2168590601",27/05/2026,"75","VAS","PREPAID","_N",10325,51625
"2168000",27/05/2026,"74","VAS","PREPAID","se1",5476,38332
"2168000",27/05/2026,"74","VAS","HYB","lig1",841,4205
"216855201",27/05/2026,"75","VAS","HYB","_N",1607,8035
"216855193",27/05/2026,"75","VAS","PREPAID","_N",3791,53074
"2168000",27/05/2026,"74","VAS","HYB","se1",1223,8561
"2168000",27/05/2026,"74","VAS","PREPAID","qe1",168,1176
"2168000",27/05/2026,"74","VAS","PREPAID","tth",1189,53505
"21685856",27/05/2026,"75","VAS","HYB","_N",233,1631
"2168000",27/05/2026,"74","VAS","PREPAID","viu1",2513,12565
"2168000",27/05/2026,"74","VAS","HYB","ab1",175,875
"2168000",27/05/2026,"74","VAS","HYB","raf",732,366
"21685351",27/05/2026,"75","VAS","HYB","_N",111,777
"2168560601",27/05/2026,"75","VAS","HYB","_N",165,7425
"21685988",27/05/2026,"74","VAS","PREPAID","_N",132,198
"21685085",27/05/2026,"74","VAS","HYB","_N",25,36
"2168000",27/05/2026,"74","VAS","PREPAID","mo2",4,14
"2168000",27/05/2026,"74","VAS","PREPAID","sw2",10,6
"2168000",27/05/2026,"74","VAS","PREPAID","sh1",8,7192
"2168000",27/05/2026,"74","VAS","HYB","qe1",8,56
"2168000",28/05/2026,"74","VAS","PREPAID","fig2",1322,7271
"216855201",28/05/2026,"75","VAS","PREPAID","_N",12909,64545
"2168000",28/05/2026,"74","VAS","PREPAID","tts",4298,2149
"2168000",28/05/2026,"74","VAS","PREPAID","lig1",3895,19475
"21685198",28/05/2026,"75","VAS","HYB","_N",198,99
"2168000",28/05/2026,"74","VAS","PREPAID","fig",8387,461285
"2168000",28/05/2026,"74","VAS","PREPAID","viu1",2179,10895
"2168590603",28/05/2026,"75","VAS","HYB","_N",255,1581
"2168000",28/05/2026,"74","VAS","HYB","viu1",211,1055
"2168000",28/05/2026,"74","VAS","HYB","esl1",382,191
"2168000",28/05/2026,"74","VAS","HYB","tj",685,30825
"2168000",28/05/2026,"74","VAS","PREPAID","se1",5146,36022
"2168000",28/05/2026,"74","VAS","PREPAID","ajw2",17,102
"2168000",28/05/2026,"74","VAS","HYB","qe3",111,6105
"2168000",29/05/2026,"74","VAS","PREPAID","cf",5162,2581
"2168000",29/05/2026,"74","VAS","PREPAID","plw1",20272,10136
"21685001",29/05/2026,"75","VAS","PREPAID","_N",991,24775
"2168000",29/05/2026,"74","VAS","HYB","fig",404,2222
"2168000",29/05/2026,"74","VAS","PREPAID","kow3",9513,57078
"2168560603",29/05/2026,"75","VAS","PREPAID","_N",5562,25029
"2168000",29/05/2026,"74","VAS","PREPAID","smt1",10595,370825
"2168000",29/05/2026,"74","VAS","PREPAID","taw1",5966,35796
"2168000",29/05/2026,"74","VAS","PREPAID","qe3",4649,255695
"2168000",29/05/2026,"74","VAS","PREPAID","ajw1",5213,31278
"2168560601",29/05/2026,"75","VAS","PREPAID","_N",4975,223875
"2168590602",29/05/2026,"75","VAS","HYB","_N",1110,555
"2168000",29/05/2026,"74","VAS","HYB","kow3",648,3888
"2168000",29/05/2026,"74","VAS","HYB","kow",1488,8928
"21685515",29/05/2026,"75","VAS","HYB","_N",568,3124
"2168000",29/05/2026,"74","VAS","HYB","esp",191,955
"2168000",29/05/2026,"74","VAS","HYB","ab1",171,855
"216855201",29/05/2026,"75","VAS","HYB","_N",1597,7985
"216855193",29/05/2026,"75","VAS","HYB","_N",65,91
"2168000",29/05/2026,"74","VAS","HYB","cf",324,162
"21685008",29/05/2026,"75","VAS","HYB","_N",86,215
"2168000",29/05/2026,"74","VAS","PREPAID","qe1",157,1099
"2168000",29/05/2026,"74","VAS","PREPAID","foo1",351,15795
"2168000",29/05/2026,"74","VAS","HYB","exs1",67,402
"2168000",29/05/2026,"74","VAS","HYB","dsc",2,5
"21685510",29/05/2026,"74","VAS","HYB","_N",11,22
"216855195",28/05/2026,"75","VAS","PREPAID","_N",3,75
"21685822",28/05/2026,"74","VAS","PREPAID","_N",1,25
"2168000",29/05/2026,"74","VAS","HYB","dsa",2,9
"2168000",29/05/2026,"74","VAS","HYB","nj2",2,14
"216855193",30/05/2026,"75","VAS","PREPAID","_N",3449,48286
"2168590604",30/05/2026,"75","VAS","PREPAID","_N",2698,167276
"2168560603",30/05/2026,"75","VAS","PREPAID","_N",5210,23445
"2168560602",30/05/2026,"75","VAS","PREPAID","_N",3301,148545
"2168000",30/05/2026,"74","VAS","PREPAID","qe1",142,994
"2168590601",30/05/2026,"75","VAS","HYB","_N",658,329
"2168000",30/05/2026,"74","VAS","PREPAID","foo1",354,1593
"2168000",30/05/2026,"74","VAS","PREPAID","viu1",2158,1079
"2168000",30/05/2026,"74","VAS","HYB","gm",189,756
"21685988",30/05/2026,"74","VAS","PREPAID","_N",81,1215
"216855193",30/05/2026,"75","VAS","HYB","_N",61,854
"21685198",30/05/2026,"75","VAS","HYB","_N",178,89
"2168000",30/05/2026,"74","VAS","HYB","elj1",113,452
"2168000",30/05/2026,"74","VAS","HYB","sh1",2,1798
"2168000",30/05/2026,"74","VAS","PREPAID","dsa",2,9
"21685051",30/05/2026,"75","VAS","HYB","_N",1,1
"21685351",30/05/2026,"74","VAS","PREPAID","_N",3,147
"2168000",30/05/2026,"74","VAS","PREPAID","mo2",3,105
"2168000",30/05/2026,"74","VAS","HYB","exs2",1,35
"2168000",30/05/2026,"74","VAS","PREPAID","dsc",2,5
"2168590602",31/05/2026,"75","VAS","PREPAID","_N",8702,4351
"2168000",31/05/2026,"74","VAS","PREPAID","ab1",4232,2116
"21685875",31/05/2026,"75","VAS","PREPAID","_N",3643,29144
"21685198",31/05/2026,"75","VAS","PREPAID","_N",2710,1355
"2168000",31/05/2026,"74","VAS","PREPAID","ww",13569,67845
"21685198",31/05/2026,"75","VAS","HYB","_N",176,88
"2168590601",31/05/2026,"75","VAS","PREPAID","_N",8504,4252
"2168000",31/05/2026,"74","VAS","HYB","es1",451,2255
"216853771",31/05/2026,"75","VAS","HYB","_N",749,26215
"2168000",31/05/2026,"74","VAS","PREPAID","qe4",64,256
"2168000",31/05/2026,"74","VAS","HYB","cpt",41,2255
"2168000",31/05/2026,"74","VAS","HYB","sw2",6,36
"21685555",31/05/2026,"74","VAS","PREPAID","_N",7,63
"2168000",31/05/2026,"74","VAS","PREPAID","exs2",2,7
"216855194",31/05/2026,"75","VAS","HYB","_N",2,15
"21685363",31/05/2026,"74","VAS","HYB","_N",1,15
"2168000",01/05/2026,"74","VAS","PREPAID","mb1",39212,19606
"2168000",01/05/2026,"74","VAS","HYB","lig1",1632,816
"2168590601",01/05/2026,"75","VAS","PREPAID","_N",10127,50635
"2168000",01/05/2026,"74","VAS","PREPAID","qe3",4742,26081
"2168000",01/05/2026,"74","VAS","PREPAID","ab1",4475,22375
"21685220",01/05/2026,"75","VAS","PREPAID","_N",8811,35244
"2168000",01/05/2026,"74","VAS","PREPAID","ajw1",4808,28848
"2168000",01/05/2026,"74","VAS","PREPAID","se1",5430,3801
"2168000",01/05/2026,"74","VAS","PREPAID","too1",650,325
"21685515",01/05/2026,"75","VAS","HYB","_N",789,43395
"2168000",01/05/2026,"74","VAS","HYB","elj1",258,1032
"2168000",01/05/2026,"74","VAS","HYB","ajw1",142,852
"21685353",01/05/2026,"75","VAS","HYB","_N",589,1767
"2168000",01/05/2026,"74","VAS","HYB","raf1",53,265
"21685999",01/05/2026,"74","VAS","PREPAID","_N",33,4752
"2168000",01/05/2026,"74","VAS","PREPAID","ajw2",38,228
"21685857",01/05/2026,"75","VAS","PREPAID","_N",1867,13069
"2168000",01/05/2026,"74","VAS","HYB","mo2",3,105
"2168000",01/05/2026,"74","VAS","HYB","taw2",6,21
"2168000",01/05/2026,"74","VAS","HYB","sh1",5,4495
"21685353",01/05/2026,"74","VAS","PREPAID","_N",7,105
"2168000",01/05/2026,"74","VAS","PREPAID","mo2",4,14
"2168560601",02/05/2026,"75","VAS","PREPAID","_N",4859,218655
"2168000",02/05/2026,"74","VAS","PREPAID","kow3",9882,59292
"2168000",02/05/2026,"74","VAS","PREPAID","ab1",4477,22385
"2168000",02/05/2026,"74","VAS","PREPAID","lig1",4371,21855
"2168000",02/05/2026,"74","VAS","PREPAID","raf1",811,4055
"2168590601",02/05/2026,"75","VAS","HYB","_N",702,351
"21685875",02/05/2026,"75","VAS","HYB","_N",354,2832
"21685085",02/05/2026,"74","VAS","PREPAID","_N",323,46512
"2168000",02/05/2026,"74","VAS","HYB","ww",1209,6045
"2168000",02/05/2026,"74","VAS","HYB","tj",686,3087
"2168000",02/05/2026,"74","VAS","HYB","fig",608,3344
"2168000",02/05/2026,"74","VAS","HYB","esl1",430,215
"2168000",02/05/2026,"74","VAS","PREPAID","qe1",166,1162
"2168000",02/05/2026,"74","VAS","HYB","exs1",68,408
"2168000",02/05/2026,"74","VAS","PREPAID","mel1",1898,8541
"21685510",02/05/2026,"74","VAS","PREPAID","_N",28,56
"21685580",02/05/2026,"74","VAS","PREPAID","_N",16,24
"2168000",02/05/2026,"74","VAS","HYB","kid2",1,9
"2168000",02/05/2026,"74","VAS","HYB","mo1",114,684
"2168000",02/05/2026,"74","VAS","HYB","kow2",468,2808
"2168000",02/05/2026,"74","VAS","HYB","ds",161,7245
"2168000",02/05/2026,"74","VAS","HYB","mo2",1,35
"2168000",02/05/2026,"74","VAS","PREPAID","nj3",9,18
"2168000",01/05/2026,"74","VAS","PREPAID","exs2",4,14
"21685856",02/05/2026,"75","VAS","PREPAID","_N",2585,18095
"21685005",01/05/2026,"74","VAS","HYB","_N",1,95
"2168000",01/05/2026,"74","VAS","HYB","kid2",1,9
"2168000",03/05/2026,"74","VAS","HYB","sw1",215,129
"2168000",03/05/2026,"74","VAS","PREPAID","ab1",4327,21635
"2168000",03/05/2026,"74","VAS","PREPAID","ouk1",7107,35535
"2168000",03/05/2026,"74","VAS","PREPAID","taw1",5343,32058
"2168000",03/05/2026,"74","VAS","PREPAID","raf",11859,59295
"2168000",03/05/2026,"74","VAS","PREPAID","ra1",3187,15935
"2168560603",03/05/2026,"75","VAS","PREPAID","_N",4251,191295
"2168000",03/05/2026,"74","VAS","PREPAID","9is",6681,233835
"21685220",03/05/2026,"75","VAS","HYB","_N",323,1292
"2168590602",03/05/2026,"75","VAS","HYB","_N",962,481
"2168000",03/05/2026,"74","VAS","PREPAID","fof1",638,4466
"21685875",03/05/2026,"75","VAS","PREPAID","_N",3397,27176
"2168000",03/05/2026,"74","VAS","HYB","kow",1367,8202
"2168000",03/05/2026,"74","VAS","PREPAID","kid1",870,3915
"2168000",03/05/2026,"74","VAS","HYB","es1",506,253
"2168000",03/05/2026,"74","VAS","HYB","tts",202,101
"2168000",03/05/2026,"74","VAS","PREPAID","dse",178,445
"2168560601",03/05/2026,"75","VAS","HYB","_N",186,837
"2168000",03/05/2026,"74","VAS","HYB","exs1",61,366
"21685555",03/05/2026,"74","VAS","PREPAID","_N",8,72
"216855195",03/05/2026,"75","VAS","PREPAID","_N",1,25
"21685857",03/05/2026,"75","VAS","HYB","_N",64,448
"2168000",03/05/2026,"74","VAS","PREPAID","nj3",6,12
"2168000",03/05/2026,"74","VAS","PREPAID","nj2",21,147
"2168000",03/05/2026,"74","VAS","PREPAID","dsa",11,495
"21685940",02/05/2026,"74","VAS","PREPAID","_N",1,9
"2168000",02/05/2026,"74","VAS","HYB","viu2",1,25
"2168000",02/05/2026,"74","VAS","PREPAID","mo2",1,35
"21685999",03/05/2026,"74","VAS","PREPAID","_N",10,144
"2168000",03/05/2026,"74","VAS","HYB","nj3",7,14
"2168000",03/05/2026,"74","VAS","HYB","dst",9,225
"2168000",04/05/2026,"74","VAS","PREPAID","ra1",3401,17005
"2168590603",04/05/2026,"75","VAS","PREPAID","_N",3934,243908
"2168000",04/05/2026,"74","VAS","PREPAID","bus1",5851,35106
"2168000",04/05/2026,"74","VAS","HYB","ouk1",1903,9515
"2168000",04/05/2026,"74","VAS","PREPAID","elj1",2476,9904
"21685875",04/05/2026,"75","VAS","PREPAID","_N",3790,3032
"2168000",04/05/2026,"74","VAS","HYB","mb1",4386,2193
"2168000",04/05/2026,"74","VAS","PREPAID","tth",1096,4932
"2168590602",04/05/2026,"75","VAS","HYB","_N",970,485
"21685351",04/05/2026,"75","VAS","PREPAID","_N",978,6846
"2168000",04/05/2026,"74","VAS","PREPAID","viu1",1893,9465
"2168590604",04/05/2026,"75","VAS","HYB","_N",96,5952
"2168000",04/05/2026,"74","VAS","HYB","kow",1314,7884
"2168000",04/05/2026,"74","VAS","PREPAID","cpt",456,2508
"2168000",04/05/2026,"74","VAS","HYB","esl1",349,1745
"2168000",04/05/2026,"74","VAS","HYB","elj1",178,712
"2168000",04/05/2026,"74","VAS","PREPAID","dsa",44,198
"2168000",04/05/2026,"74","VAS","HYB","sw1",202,1212
"2168000",04/05/2026,"74","VAS","HYB","cpt",43,2365
"2168000",04/05/2026,"74","VAS","PREPAID","se2",15,105
"2168000",04/05/2026,"74","VAS","PREPAID","nj2",20,14
"2168000",04/05/2026,"74","VAS","HYB","mo1",90,54
"2168000",04/05/2026,"74","VAS","HYB","esp",166,83
"2168000",04/05/2026,"74","VAS","PREPAID","bus2",1,25
"2168000",04/05/2026,"74","VAS","HYB","ajw2",1,6
"2168000",04/05/2026,"74","VAS","HYB","sw2",1,6
"21685510",04/05/2026,"74","VAS","HYB","_N",2,4
"2168000",04/05/2026,"74","VAS","PREPAID","ajw2",1,6
"2168000",05/05/2026,"74","VAS","PREPAID","rtt1",13868,62406
"2168000",05/05/2026,"74","VAS","PREPAID","raf",13253,66265
"2168000",05/05/2026,"74","VAS","PREPAID","cpr",9641,28923
"2168000",05/05/2026,"74","VAS","PREPAID","ww",13169,65845
"21685856",05/05/2026,"75","VAS","PREPAID","_N",3899,27293
"21685098",05/05/2026,"75","VAS","PREPAID","_N",7290,32805
"21685515",05/05/2026,"75","VAS","PREPAID","_N",3579,196845
"2168000",05/05/2026,"74","VAS","PREPAID","mo1",1064,6384
"2168000",05/05/2026,"74","VAS","HYB","elj1",165,66
"2168000",05/05/2026,"74","VAS","HYB","kow3",519,3114
"2168000",05/05/2026,"74","VAS","HYB","9is",216,756
"2168000",05/05/2026,"74","VAS","HYB","kid1",78,351
"21685856",05/05/2026,"75","VAS","HYB","_N",239,1673
"2168000",05/05/2026,"74","VAS","PREPAID","sh2",11,16489
"2168000",05/05/2026,"74","VAS","HYB","est1",30,135
"2168560602",05/05/2026,"75","VAS","HYB","_N",351,15795
"2168000",05/05/2026,"74","VAS","HYB","viu1",217,1085
"2168000",05/05/2026,"74","VAS","HYB","ajw1",93,558
"21685580",05/05/2026,"74","VAS","PREPAID","_N",31,465
"21685351",05/05/2026,"74","VAS","PREPAID","_N",1,49
"21685999",05/05/2026,"74","VAS","PREPAID","_N",18,2592
"21685001",05/05/2026,"75","VAS","HYB","_N",50,125
"2168000",05/05/2026,"74","VAS","HYB","nj2",1,7
"2168000",05/05/2026,"74","VAS","PREPAID","ms",1,45
"2168000",05/05/2026,"74","VAS","PREPAID","kid2",1,9
"2168000",05/05/2026,"74","VAS","HYB","taw2",1,35
"2168000",06/05/2026,"74","VAS","PREPAID","rtt1",14048,63216
"2168000",06/05/2026,"74","VAS","PREPAID","kow",27903,167418
"2168560602",06/05/2026,"75","VAS","PREPAID","_N",2686,12087
"2168000",06/05/2026,"74","VAS","PREPAID","ra1",3393,16965
"2168000",06/05/2026,"74","VAS","PREPAID","kow3",9898,59388
"2168000",06/05/2026,"74","VAS","HYB","lig1",936,468
"21685857",06/05/2026,"75","VAS","PREPAID","_N",2918,20426
"2168000",06/05/2026,"74","VAS","HYB","fig2",121,6655
"216853771",06/05/2026,"75","VAS","HYB","_N",321,11235
"2168000",06/05/2026,"74","VAS","HYB","ab1",160,80
"21685875",06/05/2026,"75","VAS","HYB","_N",224,1792
"2168000",06/05/2026,"74","VAS","HYB","exs1",56,336
"2168000",06/05/2026,"74","VAS","HYB","viu1",200,100
"2168000",06/05/2026,"74","VAS","PREPAID","foo1",145,6525
"21685098",06/05/2026,"75","VAS","HYB","_N",617,27765
"2168000",06/05/2026,"74","VAS","PREPAID","sw2",8,48
"2168000",06/05/2026,"74","VAS","HYB","mel1",45,2025
"2168000",06/05/2026,"74","VAS","HYB","tth",60,27
"21685353",06/05/2026,"74","VAS","PREPAID","_N",6,9
"2168000",06/05/2026,"74","VAS","PREPAID","sh1",6,5394
"2168000",06/05/2026,"74","VAS","HYB","dst",7,175
"2168000",06/05/2026,"74","VAS","PREPAID","sh2",11,16489
"216855194",06/05/2026,"75","VAS","HYB","_N",3,225
"2168000",07/05/2026,"74","VAS","PREPAID","esl1",2921,14605
"2168000",07/05/2026,"74","VAS","PREPAID","es1",7260,3630
"2168000",07/05/2026,"74","VAS","PREPAID","kow3",10027,60162
"216855201",07/05/2026,"75","VAS","PREPAID","_N",16661,83305
"21685098",07/05/2026,"75","VAS","PREPAID","_N",7842,35289
"216853771",07/05/2026,"75","VAS","HYB","_N",969,33915
"2168000",07/05/2026,"74","VAS","HYB","ww",817,4085
"2168590603",07/05/2026,"75","VAS","PREPAID","_N",3388,210056
"2168000",07/05/2026,"74","VAS","PREPAID","qe1",173,1211
"2168000",07/05/2026,"74","VAS","PREPAID","elj1",2489,9956
"2168000",07/05/2026,"74","VAS","PREPAID","viu1",2005,10025
"2168000",07/05/2026,"74","VAS","HYB","smt1",627,21945
"2168590602",07/05/2026,"75","VAS","HYB","_N",707,3535
"2168000",07/05/2026,"74","VAS","PREPAID","se1",5603,39221
"2168000",07/05/2026,"74","VAS","PREPAID","exs1",464,2784
"2168590601",07/05/2026,"75","VAS","HYB","_N",482,241
"2168000",07/05/2026,"74","VAS","HYB","tj",518,2331
"2168000",07/05/2026,"74","VAS","HYB","mel1",38,171
"21685999",07/05/2026,"74","VAS","PREPAID","_N",14,2016
"21685580",07/05/2026,"74","VAS","PREPAID","_N",42,63
"2168000",07/05/2026,"74","VAS","HYB","raf1",38,19
"2168000",07/05/2026,"74","VAS","PREPAID","sh2",11,16489
"2168000",07/05/2026,"74","VAS","HYB","sh2",6,8994
"21685005",07/05/2026,"74","VAS","PREPAID","_N",5,475
"2168000",07/05/2026,"74","VAS","HYB","nj3",1,2
"2168000",08/05/2026,"74","VAS","PREPAID","bus1",5696,34176
"2168000",08/05/2026,"74","VAS","PREPAID","plw1",20313,101565
"2168590601",08/05/2026,"75","VAS","PREPAID","_N",10420,5210
"216853771",08/05/2026,"75","VAS","PREPAID","_N",4546,15911
"2168000",08/05/2026,"74","VAS","PREPAID","ajw1",5123,30738
"2168000",08/05/2026,"74","VAS","PREPAID","fig2",1249,68695
"2168000",08/05/2026,"74","VAS","PREPAID","rtt1",13180,5931
"2168590604",08/05/2026,"75","VAS","PREPAID","_N",2937,182094
"2168000",08/05/2026,"74","VAS","HYB","esp",134,67
"21685001",08/05/2026,"75","VAS","PREPAID","_N",1035,25875
"2168000",08/05/2026,"74","VAS","HYB","ra1",302,151
"2168000",08/05/2026,"74","VAS","HYB","9is",212,742
"2168000",08/05/2026,"74","VAS","HYB","viu1",159,795
"2168000",08/05/2026,"74","VAS","PREPAID","viu1",1903,9515
"2168000",08/05/2026,"74","VAS","HYB","ww",721,3605
"2168000",08/05/2026,"74","VAS","HYB","gm",160,64
"21685875",08/05/2026,"75","VAS","HYB","_N",212,1696
"2168000",08/05/2026,"74","VAS","HYB","se2",8,56
"2168000",08/05/2026,"74","VAS","HYB","fig2",123,6765
"216855195",08/05/2026,"75","VAS","PREPAID","_N",5,125
"2168000",08/05/2026,"74","VAS","HYB","cpt",25,1375
"21685555",08/05/2026,"74","VAS","PREPAID","_N",5,45
"2168000",08/05/2026,"74","VAS","PREPAID","bus2",2,5
"2168000",09/05/2026,"74","VAS","PREPAID","tth",1041,46845
"2168000",09/05/2026,"74","VAS","PREPAID","tj",3737,168165
"21685198",09/05/2026,"75","VAS","PREPAID","_N",2880,1440
"2168000",09/05/2026,"74","VAS","HYB","ouk1",1663,8315
"2168000",09/05/2026,"74","VAS","PREPAID","cf",4272,2136
"2168000",09/05/2026,"74","VAS","HYB","ra1",305,1525
"2168000",09/05/2026,"74","VAS","HYB","se1",880,616
"2168000",09/05/2026,"74","VAS","PREPAID","dsa",43,1935
"2168000",09/05/2026,"74","VAS","HYB","foo1",13,585
"2168000",09/05/2026,"74","VAS","HYB","gm",168,672
"2168590601",09/05/2026,"75","VAS","HYB","_N",480,240
"2168000",09/05/2026,"74","VAS","PREPAID","qe2",30,18
"2168000",09/05/2026,"74","VAS","HYB","elj1",123,492
"2168000",09/05/2026,"74","VAS","HYB","kid1",60,27
"2168000",09/05/2026,"74","VAS","PREPAID","mel1",684,3078
"2168000",09/05/2026,"74","VAS","HYB","mel1",21,945
"2168000",09/05/2026,"74","VAS","HYB","exs1",47,282
"21685988",09/05/2026,"74","VAS","HYB","_N",1,15
"2168000",09/05/2026,"74","VAS","HYB","dst",5,125
"21685012",08/05/2026,"74","VAS","PREPAID","_N",1,36
"21685030",09/05/2026,"74","VAS","PREPAID","_N",1,1
"2168000",09/05/2026,"74","VAS","HYB","dsc",2,5
"216855194",09/05/2026,"75","VAS","HYB","_N",3,225
"2168000",10/05/2026,"74","VAS","PREPAID","ww",11596,5798
"2168000",10/05/2026,"74","VAS","PREPAID","rtt1",12293,553185
"2168000",10/05/2026,"74","VAS","PREPAID","cpr",8728,26184
"21685008",10/05/2026,"75","VAS","PREPAID","_N",423,10575
"2168000",10/05/2026,"74","VAS","PREPAID","mb1",35220,17610
"2168000",10/05/2026,"74","VAS","PREPAID","se1",4944,34608
"21685198",10/05/2026,"75","VAS","PREPAID","_N",2634,1317
"2168000",10/05/2026,"74","VAS","HYB","9is",188,658
"2168000",10/05/2026,"74","VAS","HYB","ww",674,337
"2168560603",10/05/2026,"75","VAS","HYB","_N",205,9225
"2168000",10/05/2026,"74","VAS","PREPAID","raf1",788,394
"2168000",10/05/2026,"74","VAS","HYB","sw1",164,984
"21685198",10/05/2026,"75","VAS","HYB","_N",140,70
"2168000",10/05/2026,"74","VAS","HYB","tj",496,2232
"2168000",10/05/2026,"74","VAS","HYB","es1",371,1855
"2168000",10/05/2026,"74","VAS","HYB","viu1",153,765
"2168000",10/05/2026,"74","VAS","HYB","fig",370,2035
"2168000",10/05/2026,"74","VAS","PREPAID","sh2",21,31479
"21685580",10/05/2026,"74","VAS","PREPAID","_N",19,285
"216855193",10/05/2026,"75","VAS","HYB","_N",55,77
"2168000",10/05/2026,"74","VAS","PREPAID","nj3",8,16
"2168000",11/05/2026,"74","VAS","HYB","ab1",136,68
"2168000",11/05/2026,"74","VAS","PREPAID","kow3",9787,58722
"2168000",11/05/2026,"74","VAS","HYB","plw1",3684,1842
"2168000",11/05/2026,"74","VAS","HYB","lig1",919,4595
"2168000",11/05/2026,"74","VAS","PREPAID","nj1",3391,6782
"2168560603",11/05/2026,"75","VAS","PREPAID","_N",5024,22608
"21685353",11/05/2026,"75","VAS","PREPAID","_N",6713,20139
"21685220",11/05/2026,"75","VAS","PREPAID","_N",8930,3572
